name,source,repository,kinematics,nstatv,ntens,props_count,material_provenance,nstatv_provenance,loading_probe,furthest_stage,primal_parity,rows_total,rows_agreeing,rows_disagreeing,rows_unresolved,structural_zeros,worst_relative_error,driven_through,reference_perturbation,blocker
l1-is-1--l2-is-102,Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-102.for,Wrinkle,finite,10,6,2,"Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp, *Material name=NeoHookean at line 47446",*DEPVAR in Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,5.013036005932707e-05,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 5.013e-05), so a tangent comparison would not be between comparable quantities"
l1-is-1--l2-is-103,Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-103.for,Wrinkle,finite,10,6,2,"Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp, *Material name=NeoHookean at line 47446",*DEPVAR in Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.5945411851231972e-05,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.595e-05), so a tangent comparison would not be between comparable quantities"
l1-is-1--l2-is-11,Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-11.for,Wrinkle,finite,10,6,2,"Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp, *Material name=NeoHookean at line 47446",*DEPVAR in Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.0724219038949196e-05,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.072e-05), so a tangent comparison would not be between comparable quantities"
l1-is-1--l2-is-12,Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-12.for,Wrinkle,finite,10,6,2,"Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp, *Material name=NeoHookean at line 47446",*DEPVAR in Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,4.66101557281234e-06,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 4.661e-06), so a tangent comparison would not be between comparable quantities"
l1-is-1--l2-is-13,Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-13.for,Wrinkle,finite,10,6,2,"Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp, *Material name=NeoHookean at line 47446",*DEPVAR in Jeff97__growth-of-circular-plate/Wrinkle/l1-is-1--l2-is-101-H0001.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,3.025901464412553e-06,0,0,0,0,0,,,,"the two builds differ by 3.026e-06, which this source's own declaration accounts for: it declares TOTALT, LAMBDA1, LAMBDA2, MMOD, G11, G12, ... as default REAL, so the original computes its stress in single precision whi"
SweetMelon,Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.for,Example1,finite,10,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp, *Material name=NeoHookean at line 61187",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,4.33706358237236e-06,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 4.337e-06), so a tangent comparison would not be between comparable quantities"
MorningGlory,Jeff97__growth-of-shell/Input files and UMAT/Example2/MorningGlory.for,Example2,finite,10,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp, *Material name=NeoHookean at line 61187",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,2.199383822467834e-06,0,0,0,0,0,,,,"the two builds differ by 2.199e-06, which this source's own declaration accounts for: it declares TOTALT, MMOD, G11, G12, G21, G22, ... as default REAL, so the original computes its stress in single precision while the O"
Trachea,Jeff97__growth-of-shell/Input files and UMAT/Example3/Trachea.for,Example3,finite,10,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp, *Material name=NeoHookean at line 61187",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,5.213183579131571e-07,0,0,0,0,0,,,,"the two builds differ by 5.213e-07, which this source's own declaration accounts for: it declares TOTALT, MMOD, G11, G12, G21, G22, ... as default REAL, so the original computes its stress in single precision while the O"
Apple,Jeff97__growth-of-shell/Input files and UMAT/Example4/Apple.for,Example4,finite,10,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp, *Material name=NeoHookean at line 61187",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.2961958740239169e-07,0,0,0,0,0,,,,"the two builds differ by 1.296e-07, which this source's own declaration accounts for: it declares TOTALT, MMOD, G11, G12, G21, G22, ... as default REAL, so the original computes its stress in single precision while the O"
CereusForbesiiSpiralis,Jeff97__growth-of-shell/Input files and UMAT/Example5/CereusForbesiiSpiralis.for,Example5,finite,10,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp, *Material name=NeoHookean at line 61187",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example1/SweetMelon.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,0.07897211557797758,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 7.897e-02), so a tangent comparison would not be between comparable quantities"
TendrilOfPumpkin,Jeff97__growth-of-shell/Input files and UMAT/Example6/TendrilOfPumpkin.for,Example6,finite,30,6,2,"Jeff97__growth-of-shell/Input files and UMAT/Example6/TendrilOfPumpkin.inp, *Material name=NeoHookean at line 30265",*DEPVAR in Jeff97__growth-of-shell/Input files and UMAT/Example6/TendrilOfPumpkin.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_compiled,,0,0,0,0,0,,,,"the source reads 'F:\\OneDrive - mail.scut.edu.cn\\AbaqusRemote\\Shell\\HelicalRod\\NodeCoordTh.CSV' at run time and its repository does not ship that file, so the model cannot be driven here -- and could not be driven u"
uel_elastic,irfancn__Abaqus-UEL-elastic/uel_elastic.for,irfancn__Abaqus-UEL-elastic,small strain,8,6,2,"irfancn__Abaqus-UEL-elastic/wedge_elast.inp, *Material name=decoy at line 517",*DEPVAR in irfancn__Abaqus-UEL-elastic/wedge_elast.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,transform_blocked | Promoted variable UVARS is indexed in a stress region but has no confirmed shape.
umat_elastic,irfancn__Abaqus-UMAT-elastic/umat_elastic.for,irfancn__Abaqus-UMAT-elastic,small strain,1,6,2,"irfancn__Abaqus-UMAT-elastic/elastic_input.inp, *Material name=user_mat at line 79",promoted-variable count (no *DEPVAR in the paired deck),"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,192,2.7026899656094665e-12,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
umat_viscoelastic,irfancn__Abaqus-UMAT-viscoelastic/umat_viscoelastic.for,irfancn__Abaqus-UMAT-viscoelastic,small strain,2,6,3,"irfancn__Abaqus-UMAT-viscoelastic/viscoelastic_input.inp, *Material name=user_mat at line 1496",promoted-variable count (no *DEPVAR in the paired deck),"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,4.0425266312800015e-08,0,0,0,0,0,,,,"the two builds differ by 4.043e-08, which this source's own declaration accounts for: it declares E, NU, LAMBDA, MU, S, D1, ... as default REAL, so the original computes its stress in single precision while the OTI type "
UEL8_ECL_AXY,jgomezc1__ABAQUS-US/INPUT_FILES/UEL8_ECL_AXY.for,INPUT_FILES,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,208,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL8_ECL,jgomezc1__ABAQUS-US/UELS/UEL8_ECL.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,208,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL8_ECO,jgomezc1__ABAQUS-US/UELS/UEL8_ECO.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,192,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL8_PCLI,jgomezc1__ABAQUS-US/UELS/UEL8_PCLI.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_compiled,,0,0,0,0,0,,,,"the OTI driver failed (rc=3): UMAT called XIT: the model aborted (local Newton did not converge).
Note: The following floating-point exceptions are signalling: IEEE_INVALID_FLAG IEEE_DIVIDE_BY_ZERO IEEE_DENORMAL
STOP 3
"
UEL8_PCLI_R,jgomezc1__ABAQUS-US/UELS/UEL8_PCLI_R.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.0,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.000e+00), so a tangent comparison would not be between comparable quantities"
UEL8_PCOI,jgomezc1__ABAQUS-US/UELS/UEL8_PCOI.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,2.703915177891748e-16,288,288,0,0,192,1.5062321733356658e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL8_PCOR,jgomezc1__ABAQUS-US/UELS/UEL8_PCOR.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.0,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.000e+00), so a tangent comparison would not be between comparable quantities"
UEL9_ECL,jgomezc1__ABAQUS-US/UELS/UEL9_ECL.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,208,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL9_ECO,jgomezc1__ABAQUS-US/UELS/UEL9_ECO.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,192,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL9_ECO_m,jgomezc1__ABAQUS-US/UELS/UEL9_ECO_m.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,0.0,288,288,0,0,192,1.4840817001983768e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL9_PCLI,jgomezc1__ABAQUS-US/UELS/UEL9_PCLI.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_compiled,,0,0,0,0,0,,,,"the OTI driver failed (rc=3): UMAT called XIT: the model aborted (local Newton did not converge).
Note: The following floating-point exceptions are signalling: IEEE_DENORMAL
STOP 3
"
UEL9_PCLI_R,jgomezc1__ABAQUS-US/UELS/UEL9_PCLI_R.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.0,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.000e+00), so a tangent comparison would not be between comparable quantities"
UEL9_PCOI,jgomezc1__ABAQUS-US/UELS/UEL9_PCOI.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",tangent_verified,2.703915177891748e-16,288,288,0,0,192,1.5062321733356658e-14,DSTRAN,"the same injection the transform seeded, read back from the emitted seed lines",
UEL9_PCON,jgomezc1__ABAQUS-US/UELS/UEL9_PCON.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,5.446307058206065e-07,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 5.446e-07), so a tangent comparison would not be between comparable quantities"
UEL9_PCOR,jgomezc1__ABAQUS-US/UELS/UEL9_PCOR.for,UELS,finite,14,6,6,"jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp, *Material name=STOLKEN at line 34",*DEPVAR in jgomezc1__ABAQUS-US/INPUT_FILES/UNIUSER_CLA_KIN.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",original_executed,1.0,0,0,0,0,0,,,,"the transformed and original builds disagree on stress (worst relative difference 1.000e+00), so a tangent comparison would not be between comparable quantities"
umat_biofilm_visco_phase2,keisuke58__pde-fem-biofilm/umat_biofilm_visco_phase2.f,keisuke58__pde-fem-biofilm,finite,9,6,5,"keisuke58__pde-fem-biofilm/umat_tangent_test/abaqus_1elem/umat_visco_1elem.inp, *Material name=BIOFILM at line 28",*DEPVAR in keisuke58__pde-fem-biofilm/umat_tangent_test/abaqus_1elem/umat_visco_1elem.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,transform_failed | semantic checks failed: stress_path_consumes_the_seed
umat_transverseIsotropicStretch,mholla__BMMB24/simulations/input files/umat_transverseIsotropicStretch.f,input files,finite,8,6,7,"mholla__BMMB24/simulations/input files/a=10MouseDuraMaterLongCut.inp, *Material name=duraMater at line 437296",*DEPVAR in mholla__BMMB24/simulations/input files/a=10MouseDuraMaterLongCut.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_area_morph,mholla__growth/umats/umat_area_morph.f,umats,finite,3,6,6,"mholla__growth/input_files/cube_1_C3D8_noload.inp, *Material name=MAT at line 81",*DEPVAR in mholla__growth/input_files/cube_1_C3D8_noload.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_area_morph_Abaqus,mholla__growth/umats/umat_area_morph_Abaqus.f,umats,finite,6,6,9,"mholla__growth/input_files/circle_pressure.inp, *Material name=MAT at line 3116",*DEPVAR in mholla__growth/input_files/circle_pressure.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1)= (vol + 2.d0/3.d0*mu*J23e*be(1))/detf; DDSDDE assignment is not covered by an old tangent replacement region: ddsdde("
umat_area_stretch,mholla__growth/umats/umat_area_stretch.f,umats,finite,6,6,9,"mholla__growth/input_files/circle_pressure.inp, *Material name=MAT at line 3116",*DEPVAR in mholla__growth/input_files/circle_pressure.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_fiber_morph,mholla__growth/umats/umat_fiber_morph.f,umats,finite,3,6,6,"mholla__growth/input_files/cube_1_C3D8_noload.inp, *Material name=MAT at line 81",*DEPVAR in mholla__growth/input_files/cube_1_C3D8_noload.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_fiber_morph_Abaqus,mholla__growth/umats/umat_fiber_morph_Abaqus.f,umats,finite,6,6,9,"mholla__growth/input_files/circle_pressure.inp, *Material name=MAT at line 3116",*DEPVAR in mholla__growth/input_files/circle_pressure.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1)= (vol + 2.d0/3.d0*mu*J23e*be(1))/detf; DDSDDE assignment is not covered by an old tangent replacement region: ddsdde("
umat_fiber_stretch,mholla__growth/umats/umat_fiber_stretch.f,umats,finite,6,6,8,"mholla__growth/input_files/cube_1_C3D20R_stretch_x.inp, *Material name=MAT at line 97",*DEPVAR in mholla__growth/input_files/cube_1_C3D20R_stretch_x.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_iso_Mandel,mholla__growth/umats/umat_iso_Mandel.f,umats,finite,6,6,9,"mholla__growth/input_files/circle_pressure.inp, *Material name=MAT at line 3116",*DEPVAR in mholla__growth/input_files/circle_pressure.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_iso_morph,mholla__growth/umats/umat_iso_morph.f,umats,finite,3,6,3,"mholla__growth/input_files/muffin_noload.inp, *Material name=MAT at line 4862",*DEPVAR in mholla__growth/input_files/muffin_noload.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_iso_morph_Abaqus,mholla__growth/umats/umat_iso_morph_Abaqus.f,umats,finite,6,6,9,"mholla__growth/input_files/circle_pressure.inp, *Material name=MAT at line 3116",*DEPVAR in mholla__growth/input_files/circle_pressure.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1)= (vol + 2.d0/3.d0*mu*J23e*be(1))/detf; DDSDDE assignment is not covered by an old tangent replacement region: ddsdde("
umat_iso_stretch,mholla__growth/umats/umat_iso_stretch.f,umats,finite,3,6,6,"mholla__growth/input_files/cube_1_C3D8_noload.inp, *Material name=MAT at line 81",*DEPVAR in mholla__growth/input_files/cube_1_C3D8_noload.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lam - 2.d0*(lam*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent replacement"
umat_transverse,mholla__growth/umats/umat_transverse.f,umats,finite,8,6,11,"mholla__growth/input_files/cube_1_C3D8_stretch_xyz_transverse.inp, *Material name=VOL at line 87",*DEPVAR in mholla__growth/input_files/cube_1_C3D8_stretch_xyz_transverse.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,"transform_blocked | DDSDDE assignment is not covered by an old tangent replacement region: ddsdde(1,1) = (lambda - 2.d0*(lambda*lnJe - mu))/detfe + 2.d0*stress(1); DDSDDE assignment is not covered by an old tangent repla"
UMAT_KLP_RK5_hybrid,victorlefevre__UMAT_Lefevre_Sozio_Lopez-Pamies/Examples/C3D8H/UT kappa_mu=1/UMAT_KLP_RK5_hybrid.f,UT kappa_mu=1,finite,6,6,15,"victorlefevre__UMAT_Lefevre_Sozio_Lopez-Pamies/Examples/C3D8H/UT kappa_mu=1/patch_C3D8H.inp, *Material name=CompViscoElast at line 30",*DEPVAR in victorlefevre__UMAT_Lefevre_Sozio_Lopez-Pamies/Examples/C3D8H/UT kappa_mu=1/patch_C3D8H.inp,"declared probe, chosen by the verification harness; not read from a deck and not this source's own loading history",contract_constructed,,0,0,0,0,0,,,,transform_failed | semantic checks failed: stress_path_consumes_the_seed
