increment,branch,row,column,oti,analytic_reference,extended_precision_reference,reference_spread,reference_spread_relative,matrix_scale,structural_zero_floor,relative_tolerance,absolute_error,relative_error,reference_classification,judged_by,agrees,justification
11,plastic,1,4,0.0,0.0,-2.11413406228712e-74,2.11413406228712e-74,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,1,5,0.0,0.0,-2.11413406228712e-74,2.11413406228712e-74,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,1,6,0.0,0.0,-2.11413406228712e-74,2.11413406228712e-74,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,2,1,166226.04097818903,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
11,plastic,2,2,233682.38019553642,233682.38019553645,233682.3801955359,5.529727786779404e-10,2.3663434881792714e-15,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.2454439411469848e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336824e+05; the extended-precision difference confirms the reference to 2.366e-15 relative"
11,plastic,2,3,100091.57882627455,100091.57882627456,100091.57882627317,1.3969838619232178e-09,1.3957056910331223e-14,233682.38019553645,2.3368238019553643e-07,1e-09,1.4551915228366852e-11,1.453860094826169e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.000916e+05; the extended-precision difference confirms the reference to 1.396e-14 relative"
11,plastic,2,4,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,2,5,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,2,6,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,3,1,166226.04097818903,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
11,plastic,3,2,100091.57882627455,100091.57882627456,100091.57882627317,1.3969838619232178e-09,1.3957056910331223e-14,233682.38019553645,2.3368238019553643e-07,1e-09,1.4551915228366852e-11,1.453860094826169e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.000916e+05; the extended-precision difference confirms the reference to 1.396e-14 relative"
11,plastic,3,3,233682.38019553642,233682.38019553645,233682.3801955359,5.529727786779404e-10,2.3663434881792714e-15,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.2454439411469848e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336824e+05; the extended-precision difference confirms the reference to 2.366e-15 relative"
11,plastic,3,4,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,3,5,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,3,6,0.0,0.0,3.7308248158008e-75,3.7308248158008e-75,1.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,4,1,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,4,2,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,4,3,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,4,4,66795.40068463093,66795.40068463093,66795.40068463038,5.529727786779404e-10,8.278605607723749e-15,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.679540e+04; the extended-precision difference confirms the reference to 8.279e-15 relative"
11,plastic,4,5,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,4,6,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,5,5,66795.40068463093,66795.40068463093,66795.40068463038,5.529727786779404e-10,8.278605607723749e-15,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.679540e+04; the extended-precision difference confirms the reference to 8.279e-15 relative"
11,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336824e+05), so it is a zero of the matrix; the value is 0.000e+00"
11,plastic,6,6,66795.40068463093,66795.40068463093,66795.40068463038,5.529727786779404e-10,8.278605607723749e-15,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.679540e+04; the extended-precision difference confirms the reference to 8.279e-15 relative"
12,plastic,1,1,167547.91804362193,167547.91804362193,167547.91804362193,0.0,0.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.675479e+05; the extended-precision difference confirms the reference to 0.000e+00 relative"
12,plastic,1,2,166226.04097818903,166226.040978189,166226.04097819093,1.9208528101444244e-09,1.1555667203771295e-14,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.156e-14 relative"
12,plastic,1,3,166226.04097818903,166226.040978189,166226.04097819093,1.9208528101444244e-09,1.1555667203771295e-14,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.156e-14 relative"
12,plastic,1,4,0.0,0.0,1.4094227081914134e-74,1.4094227081914134e-74,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,1,5,0.0,0.0,1.4094227081914134e-74,1.4094227081914134e-74,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,1,6,0.0,0.0,1.4094227081914134e-74,1.4094227081914134e-74,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
12,plastic,2,1,166226.04097818898,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.7508586672380954e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
12,plastic,2,2,233693.92322474037,233693.92322474034,233693.92322473982,5.238689482212067e-10,2.2416883631047986e-15,233693.92322474034,2.3369392322474033e-07,1e-09,2.9103830456733704e-11,1.2453824239471103e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336939e+05; the extended-precision difference confirms the reference to 2.242e-15 relative"
12,plastic,2,3,100080.03579707065,100080.03579707065,100080.03579706927,1.382431946694851e-09,1.3813263911075807e-14,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.000800e+05; the extended-precision difference confirms the reference to 1.381e-14 relative"
12,plastic,2,4,0.0,0.0,5.112611784615911e-75,5.112611784615911e-75,1.0,233693.92322474034,2.3369392322474033e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336939e+05), so it is a zero of the matrix; the value is 0.000e+00"
