increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification,nominal_branch,node_branches,branch_consistent,min_branch_margin,min_branch_margin_unavailable_reason,admissible,rejection_reason
4,inelastic,3,3,1|1|1,repeated,0.0625,2.5e-06,-29460847904.0,-0.12275353293333334,False,-29438184463.841072,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,16.0,0.00064,6286547124.9993105,0.026193946354163795,False,-2990080856.542802,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,3,1|1|1,repeated,8.0,0.00032,-9600858090.42408,-0.040003575376767006,False,-2990080856.542802,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,3,1|1|1,repeated,4.0,0.00016,-2409347122.115753,-0.010038946342148972,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,2.0,8e-05,-2409558403.0110474,-0.010039826679212698,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,1.0,4e-05,-2409561625.6601562,-0.010039840106917318,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,0.5,2e-05,-2409561674.9257812,-0.010039840312190757,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,0.25,1e-05,-2409561683.09375,-0.010039840346223959,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,0.125,5e-06,-2409561667.0,-0.010039840279166667,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|1,repeated,0.0625,2.5e-06,-2409561586.0,-0.010039839941666667,False,-2990080856.542802,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,16.0,0.00064,-404715247395873.6,-1.6863135308161403,False,-48588876581445.125,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,4,1|1|1|1,repeated,8.0,0.00032,330304255621035.44,1.3762677317543146,False,-48588876581445.125,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,4,1|1|1|1,repeated,4.0,0.00016,-48450534192260.0,-0.20187722580108336,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,2.0,8e-05,-48453965686432.0,-0.2018915236934667,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,1.0,4e-05,-48454013691392.0,-0.20189172371413336,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,0.5,2e-05,-48454014844928.0,-0.2018917285205334,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,0.25,1e-05,-48454091669504.0,-0.20189204862293336,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,0.125,5e-06,-48453801476096.0,-0.20189083948373338,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|1|1,repeated,0.0625,2.5e-06,-48461927940096.0,-0.20192469975040003,False,-48588876581445.125,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,16.0,0.00064,503520768335433.75,2.098003201397641,False,13338861798842.512,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,4,1|1|1|1,repeated,8.0,0.00032,-470175318969568.4,-1.9590638290398688,False,13338861798842.512,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,4,1|1|1|1,repeated,4.0,0.00016,13079011722166.0,0.05449588217569168,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,2.0,8e-05,13079178301296.0,0.05449657625540001,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,1.0,4e-05,13079175978528.0,0.05449656657720001,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,0.5,2e-05,13079177696512.0,0.05449657373546668,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,0.25,1e-05,13079141820160.0,0.05449642425066668,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,0.125,5e-06,13079863099392.0,0.05449942958080001,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|1|1,repeated,0.0625,2.5e-06,13086284054528.0,0.05452618356053334,False,13338861798842.512,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,16.0,0.00064,-98805520939556.94,-0.4116896705814873,False,35250014782602.6,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,4,1|1|1|1,repeated,8.0,0.00032,139871063348526.22,0.582796097285526,False,35250014782602.6,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,4,1|1|1|1,repeated,4.0,0.00016,35371522470660.25,0.14738134362775107,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,2.0,8e-05,35374787351344.0,0.14739494729726668,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,1.0,4e-05,35374837420288.0,0.14739515591786667,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,0.5,2e-05,35374839619584.0,0.14739516508160003,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,0.25,1e-05,35374872002560.0,0.14739530001066667,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,0.125,5e-06,35374921416704.0,0.14739550590293335,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|1|1,repeated,0.0625,2.5e-06,35375682682880.0,0.14739867784533336,False,35250014782602.6,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,16.0,0.00064,-33511964932870.047,-0.1396331872202919,False,2824038071270.4946,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,4,1|1|1|1,repeated,8.0,0.00032,35022401646532.99,0.14592667352722083,False,2824038071270.4946,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,4,1|1|1|1,repeated,4.0,0.00016,2101643191113.1562,0.008756846629638153,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,2.0,8e-05,2101890440506.5,0.00875787683544375,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,1.0,4e-05,2101894486088.0,0.008757893692033334,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,0.5,2e-05,2101894420608.0,0.008757893419200002,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,0.25,1e-05,2101894713344.0,0.008757894638933336,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,0.125,5e-06,2101881733120.0,0.008757840554666668,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|1|1,repeated,0.0625,2.5e-06,2101930360832.0,0.008758043170133336,False,2824038071270.4946,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,16.0,0.00064,-132013314424.04337,-0.5500554767668474,False,1931189704.7893894,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,3,1|1|2,mixed,8.0,0.00032,143728920443.07977,0.5988705018461657,False,1931189704.7893894,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,3,1|1|2,mixed,4.0,0.00016,11968526103.23413,0.04986885876347555,False,1931189704.7893894,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,3,1|1|2,mixed,2.0,8e-05,2012257867.8217924,0.008384407782590803,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,1.0,4e-05,2012257770.9149399,0.008384407378812249,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,0.5,2e-05,2012257742.2434387,0.008384407259347661,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,0.25,1e-05,2012257658.925537,0.00838440691218974,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,0.125,5e-06,2012258623.6699219,0.00838441093195801,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,3,1|1|2,mixed,0.0625,2.5e-06,2012254943.59375,0.008384395598307292,False,1931189704.7893894,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,16.0,0.00064,103338276575.6324,0.43057615239846836,False,-13052204337.78443,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,3,1|1|2,mixed,8.0,0.00032,-138238614484.17477,-0.5759942270173949,False,-13052204337.78443,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,3,1|1|2,mixed,4.0,0.00016,-22265248620.974087,-0.0927718692540587,False,-13052204337.78443,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,3,1|1|2,mixed,2.0,8e-05,-13125172510.281384,-0.054688218792839104,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,1.0,4e-05,-13125172793.626823,-0.0546882199734451,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,0.5,2e-05,-13125172758.62686,-0.05468821982761192,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,0.25,1e-05,-13125172799.410934,-0.05468821999754556,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,0.125,5e-06,-13125173072.080393,-0.05468822113366831,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,3,1|1|2,mixed,0.0625,2.5e-06,-13125171930.260498,-0.05468821637608542,False,-13052204337.78443,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,16.0,0.00064,28675037848.411217,0.11947932436838007,False,11121014632.995028,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,3,1|1|2,mixed,8.0,0.00032,-5490305958.901485,-0.02287627482875619,False,11121014632.995028,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,3,1|1|2,mixed,4.0,0.00016,10296722517.78571,0.042903010490773795,False,11121014632.995028,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,3,1|1|2,mixed,2.0,8e-05,11112914641.794,0.04630381100747501,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,1.0,4e-05,11112915020.827227,0.04630381258678011,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,0.5,2e-05,11112915021.415405,0.04630381258923086,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,0.25,1e-05,11112914976.135498,0.04630381240056458,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,0.125,5e-06,11112914875.547852,0.04630381198144939,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,3,1|1|2,mixed,0.0625,2.5e-06,11112913567.726562,0.046303806532194014,False,11121014632.995028,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,16.0,0.00064,-4406353771.254095,-0.0183598073802254,False,4275949721.92604,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,3,1|1|2,mixed,8.0,0.00032,12678339959.966259,0.05282641649985942,False,4275949721.92604,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,3,1|1|2,mixed,4.0,0.00016,4367602873.927316,0.018198345308030484,False,4275949721.92604,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,3,1|1|2,mixed,2.0,8e-05,3735445225.7898746,0.015564355107457812,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,1.0,4e-05,3735445176.014715,0.015564354900061314,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,0.5,2e-05,3735445174.710868,0.015564354894628617,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,0.25,1e-05,3735445176.9099503,0.01556435490379146,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,0.125,5e-06,3735445215.7130737,0.01556435506547114,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,3,1|1|2,mixed,0.0625,2.5e-06,3735445192.5771484,0.015564354969071454,False,4275949721.92604,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,16.0,0.00064,-526214147530989.7,-2.1925589480457908,False,20684228588973.83,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,4,1|1|2|2,mixed,8.0,0.00032,772391654709045.5,3.21829856128769,False,20684228588973.83,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,4,1|1|2|2,mixed,4.0,0.00016,87181802927118.61,0.3632575121963276,False,20684228588973.83,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,4,1|1|2|2,mixed,2.0,8e-05,20867561278603.93,0.08694817199418306,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,1.0,4e-05,20867561393120.688,0.08694817247133621,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,0.5,2e-05,20867559544470.0,0.08694816476862502,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,0.25,1e-05,20867508400080.0,0.08694795166700002,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,0.125,5e-06,20867011179776.0,0.08694587991573335,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,4,1|1|2|2,mixed,0.0625,2.5e-06,20867216433152.0,0.08694673513813335,False,20684228588973.83,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,16.0,0.00064,492603082540844.25,2.052512843920185,False,-8009514540321.324,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,4,1|1|2|2,mixed,8.0,0.00032,-707307148763949.2,-2.947113119849789,False,-8009514540321.324,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,4,1|1|2|2,mixed,4.0,0.00016,-71410498105884.34,-0.2975437421078515,False,-8009514540321.324,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,4,1|1|2|2,mixed,2.0,8e-05,-8154717551416.778,-0.03397798979756992,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,1.0,4e-05,-8154717760114.781,-0.03397799066714493,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,0.5,2e-05,-8154718545128.031,-0.03397799393803347,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,0.25,1e-05,-8154731368367.0,-0.03397804736819584,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,0.125,5e-06,-8154596269422.875,-0.03397748445592865,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,4,1|1|2|2,mixed,0.0625,2.5e-06,-8129748397760.0,-0.03387395165733334,False,-8009514540321.324,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,16.0,0.00064,33611064990146.312,0.14004610412560967,False,-12674714048652.506,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,4,1|1|2|2,mixed,8.0,0.00032,-65084505945044.46,-0.2711854414376853,False,-12674714048652.506,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
